Pickup Area,"Popular Pickup Lat,Lon",Destination,"Popular Destination Lat, Lon",OSRM_distance_km_car,OSRM_distance_km_bike,diff_car,diff_bike,pickup_hex8,destination_hex8,pickup_hex8_lat,pickup_hex8_lon,destination_hex8_lat,destination_hex8_lon,pickup_area_name,dropoff_area_name
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Banasree Block C,"23.762317411154488, 90.43041073855908",7.14,6.35,,,883cf17655fffff,883cf13963fffff,23.730224356130343,90.41111421491782,23.759277903753738,90.43214766813276,"Purana Paltan, Paltan","Bhuiyapara, Meradia"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Banasree Block F,"23.760662289525275, 90.43894806423826",7.2,7.2,,,883cf17655fffff,883cf13905fffff,23.730224356130343,90.41111421491782,23.75899065271905,90.44170971287978,"Purana Paltan, Paltan","Block L, South Banasree"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Bangabandhu Sheikh Mujib Medical University (BSMMU),"23.738538737338253, 90.39536639492475",2.71,2.71,,,883cf17655fffff,883cf1764bfffff,23.730224356130343,90.41111421491782,23.738060039513314,90.3972511644559,"Purana Paltan, Paltan","Shahbagh, Ramna"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Baridhara DOHS,"23.813084105710036, 90.4129734607382",13.05,13.05,,,883cf17655fffff,883cf13b05fffff,23.730224356130343,90.41111421491782,23.811821256108267,90.41158668263424,"Purana Paltan, Paltan","Block K, Baridhara DOHS"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Basabo,"23.74201426029004, 90.42840780452333",3.18,3.18,,,883cf17655fffff,883cf1392dfffff,23.730224356130343,90.41111421491782,23.744465281698748,90.43119150118908,"Purana Paltan, Paltan","North Bashabo, Bashabo"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Bashundhara Block A,"23.811377299032795, 90.42833436467546",14.46,14.46,,,883cf17655fffff,883cf13b39fffff,23.730224356130343,90.41111421491782,23.811250597369582,90.43071322327503,"Purana Paltan, Paltan","Block E, Bashundhara R/A"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Bashundhara Block C,"23.81949603415762, 90.42738524683234",16.74,16.74,,,883cf17655fffff,883cf13b03fffff,23.730224356130343,90.41111421491782,23.81879577278778,90.42640952294214,"Purana Paltan, Paltan","Block C, Bashundhara R/A"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Bashundhara Block D,"23.815210726954167, 90.43302101821708",14.16,14.16,,,883cf17655fffff,883cf13b15fffff,23.730224356130343,90.41111421491782,23.818509947651417,90.43597332650424,"Purana Paltan, Paltan","Block D, Bashundhara R/A"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Bashundhara Block G,"23.825185513881646, 90.43336989142703",16.57,16.57,,,883cf17655fffff,883cf13b1dfffff,23.730224356130343,90.41111421491782,23.82605481057853,90.43166958137904,"Purana Paltan, Paltan","Block G, Bashundhara R/A"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Bashundhara City Mall,"23.75121557936337, 90.39070746794054",4.3,4.3,,,883cf17655fffff,883cf10cbdfffff,23.730224356130343,90.41111421491782,23.753157519825887,90.3886449653357,"Purana Paltan, Paltan","Green Road, Panthapath"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Bashundhara Gate,"23.811875111391196, 90.4214912547236",14.99,14.99,,,883cf17655fffff,883cf13b07fffff,23.730224356130343,90.41111421491782,23.811536226315752,90.42114981356382,"Purana Paltan, Paltan","Nadda, Kalachandpur"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Bongshal,"23.717267299148716, 90.40244543195982",2.95,2.95,,,883cf17655fffff,883cf1760dfffff,23.730224356130343,90.41111421491782,23.71569454944354,90.40059958242752,"Purana Paltan, Paltan","Armanitola, Bangshal"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Bosila,"23.755536214623834, 90.3561451998845",8.66,8.66,,,883cf17655fffff,883cf10ce7fffff,23.730224356130343,90.41111421491782,23.75400792657669,90.3599650460391,"Purana Paltan, Paltan","Kedarabad Housing, Mohammadpur"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Brac University,"23.773372892644524, 90.42482029492592",6.41,6.41,,,883cf17655fffff,883cf13945fffff,23.730224356130343,90.41111421491782,23.774375128911405,90.42354165830746,"Purana Paltan, Paltan","South Badda, Badda"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",BUET,"23.726717170489835, 90.39263491266497",2.7,2.7,,,883cf17655fffff,883cf17641fffff,23.730224356130343,90.41111421491782,23.730795504536182,90.39199411325372,"Purana Paltan, Paltan","Dhaka University, Shahbagh"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Buriganga Bridge,"23.70898069854497, 90.40159267958012",3.94,3.94,,,883cf17655fffff,883cf17605fffff,23.730224356130343,90.41111421491782,23.70814300261903,90.40490207721804,"Purana Paltan, Paltan","Islampur, Sadarghat"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Chandni Chawk Market,"23.733968595123564, 90.38483127181993",4.33,4.33,,,883cf17655fffff,883cf1764dfffff,23.730224356130343,90.41111421491782,23.731080182872358,90.38243448248184,"Purana Paltan, Paltan","Azimpur, Lalbagh"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Chowdhuripara,"23.753676744513747, 90.41950780332495",4.22,4.22,,,883cf17655fffff,883cf13965fffff,23.730224356130343,90.41111421491782,23.752301733648824,90.41732740857326,"Purana Paltan, Paltan","Chowdhury Para, Malibagh"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Dhaka College,"23.735731619622754, 90.38374921026826",4.27,4.27,,,883cf17655fffff,883cf17649fffff,23.730224356130343,90.41111421491782,23.73834491222074,90.3876911389497,"Purana Paltan, Paltan","Elephant Road, New Market"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",5.91,5.91,,,883cf17655fffff,883cf10cabfffff,23.730224356130343,90.41111421491782,23.753441586408567,90.37908471110562,"Purana Paltan, Paltan","Shukrabad, Dhanmondi 32"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Dhanmondi  Road 13A,"23.749643437271462, 90.36993975614091",7.49,7.49,,,883cf17655fffff,883cf10ca9fffff,23.730224356130343,90.41111421491782,23.753725055313375,90.36952473783344,"Purana Paltan, Paltan","Block D, Lalmatia"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Dhanmondi Lake,"23.747590981285224, 90.37807190540613",5.55,5.55,,,883cf17655fffff,883cf10ca1fffff,23.730224356130343,90.41111421491782,23.74617747845789,90.37382814567574,"Purana Paltan, Paltan","Residential Area, Dhanmondi"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Dhanmondi Road 17,"23.7566549013045, 90.37449320159928",6.29,6.29,,,883cf17655fffff,883cf10c85fffff,23.730224356130343,90.41111421491782,23.76098885232925,90.37478125764486,"Purana Paltan, Paltan","Bangladesh National Parliament, Sher-E-Bangla Nagar"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Dhanmondi Road 2,"23.739141333933283, 90.38122386493468",4.12,4.12,,,883cf17655fffff,883cf10ca7fffff,23.730224356130343,90.41111421491782,23.738629187547115,90.37813139390512,"Purana Paltan, Paltan","Residential Area, Dhanmondi"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Dhanmondi Road 5,"23.742494162158316, 90.38167325780455",4.35,4.35,,,883cf17655fffff,883cf10ca3fffff,23.730224356130343,90.41111421491782,23.745893606275327,90.3833880048871,"Purana Paltan, Paltan","Residential Area, Dhanmondi"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Donia,"23.70373276674018, 90.44888702333212",5.22,5.28,,,883cf17655fffff,883cf176e5fffff,23.730224356130343,90.41111421491782,23.69943962046722,90.44744388958888,"Purana Paltan, Paltan","Doniya, Jatrabari"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",East Rampura,"23.760466063044532, 90.42019006001247",4.83,4.83,,,883cf17655fffff,883cf13961fffff,23.730224356130343,90.41111421491782,23.75956455674625,90.42258590147064,"Purana Paltan, Paltan","East Rampura, Rampura"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",East West University,"23.768805486749752, 90.42546167958218",7.55,7.55,,,883cf17655fffff,883cf1396bfffff,23.730224356130343,90.41111421491782,23.766826873327872,90.42784474333791,"Purana Paltan, Paltan","Block B, Aftabnagar"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",New Eskaton,"23.74718832521819, 90.39926359648726",4.16,4.16,,,883cf17655fffff,883cf10cb7fffff,23.730224356130343,90.41111421491782,23.74532406928553,90.4025085649191,"Purana Paltan, Paltan","Eskaton Garden Road, Ramna"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Fakirapool,"23.732659171031635, 90.41697754122195",1.22,1.22,,,883cf17655fffff,883cf17657fffff,23.730224356130343,90.41111421491782,23.72993788598881,90.42067468476998,"Purana Paltan, Paltan","Arambagh, Motijheel"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Gabtoli,"23.78375365953661, 90.34394491819548",12.98,12.98,,,883cf17655fffff,883cf10c1bfffff,23.730224356130343,90.41111421491782,23.78418947258472,90.3427493651436,"Purana Paltan, Paltan","Bagbari, Gabtoli"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Golapbagh,"23.718521712715287, 90.42874810241406",3.26,3.26,,,883cf17655fffff,883cf17615fffff,23.730224356130343,90.41111421491782,23.71483451582931,90.42927946437668,"Purana Paltan, Paltan","Brammonchiron, Sayedabad"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Gulshan 1,"23.782041809012444, 90.41583890444907",8.33,8.33,,,883cf17655fffff,883cf1394dfffff,23.730224356130343,90.41111421491782,23.781922670213092,90.41923841308096,"Purana Paltan, Paltan","Gulshan 1, Gulshan"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Hatirjheel,"23.76902204182111, 90.42262363725398",8.26,8.26,,,883cf17655fffff,883cf13969fffff,23.730224356130343,90.41111421491782,23.767113123665496,90.41828286133764,"Purana Paltan, Paltan","Ulon, Rampura"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",International Convention City Bashundhara,"23.827936177940952, 90.42690580868668",12.74,12.74,,,883cf17655fffff,883cf13b0bfffff,23.730224356130343,90.41111421491782,23.826340232581625,90.42210566233308,"Purana Paltan, Paltan","Beparipara, Khilkhet"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Ittefaq Mor,"23.721547707395114, 90.42111636584217",1.71,1.71,,,883cf17655fffff,883cf1761dfffff,23.730224356130343,90.41111421491782,23.722386557230863,90.42497715465107,"Purana Paltan, Paltan","Gopibag, Tikatuli"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Jagannath University,"23.708881117200264, 90.41038871597911",2.48,2.48,,,883cf17655fffff,883cf17607fffff,23.730224356130343,90.41111421491782,23.707856519272116,90.41446164400531,"Purana Paltan, Paltan","Laxmibazar, Sutrapur"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Japan Garden City,"23.764672297272995, 90.35849825973594",8.94,8.94,,,883cf17655fffff,883cf10ce1fffff,23.730224356130343,90.41111421491782,23.76155438552596,90.35566136491688,"Purana Paltan, Paltan","Mohammadia Housing Limited, Mohammadpur"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Jatrabari,"23.711063418981738, 90.43385801072442",3.51,3.64,,,883cf17655fffff,883cf1763bfffff,23.730224356130343,90.41111421491782,23.70728176207628,90.43358161390722,"Purana Paltan, Paltan","West Jatrabari, Jatrabari"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Kalshi,"23.823541313441375, 90.37015398606336",13.61,13.61,,,883cf17655fffff,883cf10e95fffff,23.730224356130343,90.41111421491782,23.820498138773115,90.36903256848696,"Purana Paltan, Paltan","Block B, Mirpur 11"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Karwan Bazar,"23.75238303755729, 90.39412694572513",4.41,4.41,,,883cf17655fffff,883cf10cb1fffff,23.730224356130343,90.41111421491782,23.75287285552909,90.39820550000373,"Purana Paltan, Paltan","Kawran Bazar, Tejgaon"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Kazipara,"23.80025882562028, 90.37172893669218",10.32,10.32,,,883cf17655fffff,883cf10eb7fffff,23.730224356130343,90.41111421491782,23.79815056996742,90.37238375418475,"Purana Paltan, Paltan","West Kazipara, Mirpur"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Keraniganj,"23.701260609497933, 90.39758820710036",3.89,3.89,,,883cf17655fffff,883cf17629fffff,23.730224356130343,90.41111421491782,23.70087703236507,90.3996452394697,"Purana Paltan, Paltan","Aganagar, Keraniganj"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Linked Road,"23.74588618408847, 90.39368209492494",3.75,3.75,,,883cf17655fffff,883cf10cb5fffff,23.730224356130343,90.41111421491782,23.745609136563264,90.39294814480824,"Purana Paltan, Paltan","Paribagh, Shahbagh"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Madani Avenue,"23.796522119458537, 90.41892630380953",10.98,10.98,,,883cf17655fffff,883cf13b23fffff,23.730224356130343,90.41111421491782,23.796730371644948,90.42019406381806,"Purana Paltan, Paltan","Madani Avenue Baridhara, Notun Bazar"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Malibagh,"23.748206666885658, 90.41264211577844",3.38,3.38,,,883cf17655fffff,883cf17659fffff,23.730224356130343,90.41111421491782,23.74503840440612,90.41206926469968,"Purana Paltan, Paltan","Mouchak Market, Malibagh"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Mirpur 10,"23.80719467382045, 90.36908602159754",11.14,11.14,,,883cf17655fffff,883cf10eb1fffff,23.730224356130343,90.41111421491782,23.80569435248921,90.36807957086396,"Purana Paltan, Paltan","Folpotti, Mirpur 10"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Mohakhali,"23.777854677596434, 90.40604839490996",7.4,7.4,,,883cf17655fffff,883cf10c91fffff,23.730224356130343,90.41111421491782,23.774946225704827,90.40441794294416,"Purana Paltan, Paltan","Dakkhinpara, Mohakhali"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Mohakhali DOHS,"23.78278751597978, 90.39544927255388",8.41,8.41,,,883cf17655fffff,883cf10c99fffff,23.730224356130343,90.41111421491782,23.782492961011723,90.40011446771334,"Purana Paltan, Paltan","Block L, Banani"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Mohammadpur,"23.7663733521534, 90.35838993349377",9.13,9.13,,,883cf17655fffff,883cf10cebfffff,23.730224356130343,90.41111421491782,23.768818065694155,90.36091744346868,"Purana Paltan, Paltan","Shyamoli, Mohammadpur"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Nabinagar Housing,"23.75914645303138, 90.34560142302898",10.16,10.16,,,883cf17655fffff,883cf10cedfffff,23.730224356130343,90.41111421491782,23.76183625547636,90.34610184166168,"Purana Paltan, Paltan","Nabi Nagar Housing, Mohammadpur"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Nakhalpara,"23.770702222003415, 90.39587895540527",6.27,6.27,,,883cf17655fffff,883cf10c95fffff,23.730224356130343,90.41111421491782,23.76768382991121,90.39915993441797,"Purana Paltan, Paltan","East Nakhalpara, Tejgaon"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Narinda,"23.710683127844753, 90.4205271484302",2.92,2.92,,,883cf17655fffff,883cf17639fffff,23.730224356130343,90.41111421491782,23.707569439103068,90.42402148974176,"Purana Paltan, Paltan","Dhupkhola, Gendaria"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Niketan,"23.773793555853857, 90.41078375783205",7.18,7.18,,,883cf17655fffff,883cf10c93fffff,23.730224356130343,90.41111421491782,23.774660976459952,90.41397966107492,"Purana Paltan, Paltan","Gulshan 1, Gulshan"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Noor jahan Road,"23.760621916497936, 90.36176280206402",9.07,8.56,,,883cf17655fffff,883cf10ce3fffff,23.730224356130343,90.41111421491782,23.76127191782245,90.36522117041784,"Purana Paltan, Paltan","Sher Shah Suri Road, Mohammadpur"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Postogola,"23.693064987141877, 90.43013918400378",6.6,6.6,,,883cf17655fffff,883cf17637fffff,23.730224356130343,90.41111421491782,23.69246259962913,90.43262553904646,"Purana Paltan, Paltan","Postogola, Shyampur"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Rajlokkhi Complex,"23.864407298736335, 90.399736694929",18.99,18.99,,,883cf17655fffff,883cf105b9fffff,23.730224356130343,90.41111421491782,23.86405178703082,90.40058395653176,"Purana Paltan, Paltan","Sector 4, Uttara"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Rayer bazar,"23.743521887504897, 90.36167622278728",7.04,7.04,,,883cf17655fffff,883cf10cadfffff,23.730224356130343,90.41111421491782,23.746460753147243,90.36426856769404,"Purana Paltan, Paltan","Rayer Bazar, Mohammadpur"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Satrasta,"23.75768943973771, 90.39889324889458",5.3,5.3,,,883cf17655fffff,883cf10cbbfffff,23.730224356130343,90.41111421491782,23.76013606874753,90.40346320448252,"Purana Paltan, Paltan","Industrial Area, Tejgaon"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Shahidbagh,"23.742568085752026, 90.42000928276717",2.27,2.21,,,883cf17655fffff,883cf1765bfffff,23.730224356130343,90.41111421491782,23.744752141889105,90.42163024362976,"Purana Paltan, Paltan","North Shahjahanpur, Shahjahanpur"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Shahjadpur,"23.791699886032266, 90.42491413547074",10.06,10.06,,,883cf17655fffff,883cf13949fffff,23.730224356130343,90.41111421491782,23.789183856737147,90.42449751415508,"Purana Paltan, Paltan","North Badda, Badda"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Shanir Akhra,"23.699506380859372, 90.45290987467429",7.39,6.19,,,883cf17655fffff,883cf176e7fffff,23.730224356130343,90.41111421491782,23.69915034789104,90.45700445311503,"Purana Paltan, Paltan","Rayerbag, Shonir Akhra"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Sher-e-Bangla Agricultural University,"23.771809817829016, 90.37501155074635",8.36,8.36,,,883cf17655fffff,883cf10c89fffff,23.730224356130343,90.41111421491782,23.775798383977737,90.37573446836544,"Purana Paltan, Paltan","Agargaon, Sher-E-Bangla Nagar"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Shiddhirganj,"23.689641810056496, 90.48395242561817",12.13,11.43,,,883cf17655fffff,883cf176a3fffff,23.730224356130343,90.41111421491782,23.691014228609237,90.48042777386294,"Purana Paltan, Paltan",
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Shishu Hospital,"23.774720021541565, 90.3696989138121",10.67,10.67,,,883cf17655fffff,883cf10cc7fffff,23.730224356130343,90.41111421491782,23.77608124036896,90.36617387184424,"Purana Paltan, Paltan","Shyamoli, Mohammadpur"
Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",Tejgaon Industrial Area,"23.760019431424492, 90.39129990553859",5.33,5.33,,,883cf17655fffff,883cf10cb9fffff,23.730224356130343,90.41111421491782,23.76042092782806,90.39390227519722,"Purana Paltan, Paltan","Tejkunipara, Tejgaon"
Baldha Garden,"23.716916774125067, 90.41941883725221",Banani 11,"23.723160254991075, 90.38771374929166",4.35,4.41,,,883cf17603fffff,883cf17645fffff,23.71512179069552,90.41971922487646,23.72353046472506,90.38673741136634,"Narinda, Wari","Azimpur Yateem Khana, Lalbagh"
