pickup_hex_9,dropoff_hex_9,ride_count
893cf1745b7ffff,893cf176553ffff,6
893cf10cadbffff,893cf176367ffff,6
893cf139593ffff,893cf10e9c3ffff,6
893cf10cb3bffff,893cf13b257ffff,6
893cf10c977ffff,893cf13b20fffff,6
893cf10ebcfffff,893cf10cc4fffff,6
893cf13b44bffff,893cf13b20bffff,6
893cf105b7bffff,893cf176e57ffff,6
893cf176083ffff,893cf176147ffff,6
893cf139457ffff,893cf1760b7ffff,6
893cf13b253ffff,893cf10ea77ffff,6
893cf10c973ffff,893cf1396b3ffff,6
893cf10cab7ffff,893cf17658bffff,6
893cf13b173ffff,893cf1394dbffff,6
893cf10c973ffff,893cf10caafffff,6
893cf13b543ffff,893cf13a69bffff,6
893cf10c933ffff,893cf13b227ffff,6
893cf10e977ffff,893cf13b02bffff,6
893cf13944fffff,893cf13b207ffff,6
893cf1394bbffff,893cf105b8bffff,6
893cf10599bffff,893cf10c8d3ffff,6
893cf10ceabffff,893cf176697ffff,6
893cf13948bffff,893cf10c9afffff,6
893cf10cb43ffff,893cf10cd67ffff,6
893cf10cebbffff,893cf10cb6fffff,6
893cf139447ffff,893cf10caafffff,6
893cf13b1cbffff,893cf105b93ffff,6
893cf10cbcfffff,893cf10c98bffff,6
893cf10c9bbffff,893cf13b02bffff,6
893cf1394c7ffff,893cf10c993ffff,6
893cf10c9bbffff,893cf1396b3ffff,6
893cf13b02bffff,893cf13b257ffff,6
893cf13b037ffff,893cf13945bffff,6
893cf10c977ffff,893cf139007ffff,6
893cf10e983ffff,893cf13b02bffff,6
893cf10e9cfffff,893cf13b02bffff,6
893cf10c943ffff,893cf10e947ffff,6
893cf13944fffff,893cf1394d3ffff,6
893cf17648bffff,893cf139443ffff,6
893cf10ed73ffff,893cf10cea3ffff,6
893cf13b253ffff,893cf10e91bffff,6
893cf139647ffff,893cf10c987ffff,6
893cf105b7bffff,893cf1394cfffff,6
893cf1765c7ffff,893cf176333ffff,6
893cf13b173ffff,893cf105b83ffff,6
893cf13b02bffff,893cf13b2cfffff,6
893cf13b15bffff,893cf13b26fffff,6
893cf10c953ffff,893cf13b02bffff,6
893cf10cc4fffff,893cf139443ffff,6
893cf10ce17ffff,893cf139443ffff,6
893cf139597ffff,893cf13b253ffff,6
893cf13b253ffff,893cf10c93bffff,6
893cf1059cfffff,893cf17607bffff,6
893cf139687ffff,893cf13b20bffff,6
893cf13945bffff,893cf10cbcfffff,6
893cf105b7bffff,893cf17652fffff,6
893cf10c977ffff,893cf1396b3ffff,6
893cf105b7bffff,893cf17650bffff,6
893cf1760cfffff,893cf10caafffff,6
893cf105b7bffff,893cf10ca27ffff,6
893cf13b26bffff,893cf1394a3ffff,6
893cf139687ffff,893cf10cbcfffff,6
893cf10c973ffff,893cf17656bffff,6
893cf13b543ffff,893cf105b7bffff,6
893cf10e917ffff,893cf13b257ffff,6
893cf105b73ffff,893cf13b143ffff,6
893cf13b543ffff,893cf105b73ffff,6
893cf13944fffff,893cf10c973ffff,6
893cf10cc4bffff,893cf13b543ffff,6
893cf10cd8fffff,893cf13b02bffff,6
893cf10caa3ffff,893cf10cd6fffff,6
893cf10c977ffff,893cf13944fffff,6
893cf105b73ffff,893cf13b383ffff,6
893cf105b7bffff,893cf10cbcbffff,6
893cf10cbcbffff,893cf13b02bffff,6
893cf1394dbffff,893cf176583ffff,6
893cf10cbcbffff,893cf13b22bffff,6
893cf13b02fffff,893cf13b207ffff,6
893cf10ce2fffff,893cf10eb5bffff,6
893cf13b153ffff,893cf13b253ffff,6
893cf13b20fffff,893cf10ea27ffff,6
893cf13968fffff,893cf13b02bffff,6
893cf10cab3ffff,893cf13b257ffff,6
893cf139607ffff,893cf10c983ffff,6
893cf10e95bffff,893cf13b02bffff,6
893cf13968fffff,893cf10583bffff,6
893cf13b02fffff,893cf17601bffff,6
893cf13b067ffff,893cf10e807ffff,6
893cf13944fffff,893cf10cb73ffff,6
893cf105b6bffff,893cf176577ffff,6
893cf176583ffff,893cf13b02bffff,6
893cf13b277ffff,893cf13b397ffff,6
893cf1765a7ffff,893cf10c9bbffff,6
893cf1394c7ffff,893cf13b253ffff,6
893cf13b167ffff,893cf13b263ffff,6
893cf1745b7ffff,893cf17650bffff,6
893cf176583ffff,893cf139047ffff,6
893cf13b277ffff,893cf139687ffff,6
893cf10cbafffff,893cf10cac7ffff,6
893cf13b263ffff,893cf13969bffff,6
893cf139453ffff,893cf13b26fffff,6
893cf13b6b3ffff,893cf139443ffff,6
893cf10cb6fffff,893cf176503ffff,6
893cf13b2cfffff,893cf10ebafffff,6
893cf10c973ffff,893cf13b3b3ffff,6
893cf10587bffff,893cf139413ffff,6
893cf10c973ffff,893cf13b277ffff,6
893cf1058cfffff,893cf13b02bffff,6
893cf10cb77ffff,893cf176333ffff,6
893cf10c9bbffff,893cf139597ffff,6
893cf13b02fffff,893cf13b20fffff,6
893cf10ceafffff,893cf176583ffff,6
893cf10ebd7ffff,893cf10c90fffff,6
893cf105877ffff,893cf13b20bffff,6
893cf13b153ffff,893cf13b23bffff,6
893cf176437ffff,893cf1392c3ffff,6
893cf13b067ffff,893cf120357ffff,6
893cf139617ffff,893cf13b02bffff,6
893cf10ca8bffff,893cf10eb4bffff,6
893cf105b8bffff,893cf13b02bffff,6
893cf13968bffff,893cf13b0b3ffff,6
893cf13b543ffff,893cf13b20bffff,6
893cf13b157ffff,893cf13944fffff,6
893cf13b24bffff,893cf1396cbffff,6
893cf10cba7ffff,893cf10ca73ffff,6
893cf13b253ffff,893cf13b02bffff,6
893cf10c9bbffff,893cf10caafffff,6
893cf10ea23ffff,893cf10cc63ffff,6
893cf10e993ffff,893cf13b02bffff,6
893cf1058abffff,893cf13b02bffff,6
893cf139647ffff,893cf10c973ffff,6
893cf10cd8bffff,893cf13b02bffff,6
893cf10cb73ffff,893cf13b02bffff,6
893cf13b157ffff,893cf13b20bffff,6
893cf13944fffff,893cf10ca47ffff,6
893cf13b26fffff,893cf176407ffff,6
893cf176053ffff,893cf1396a3ffff,6
893cf13b20fffff,893cf10cd07ffff,6
893cf13b20fffff,893cf10cbcbffff,6
893cf10c98fffff,893cf10c9abffff,6
893cf10e917ffff,893cf105807ffff,6
893cf10c953ffff,893cf10cbc3ffff,6
893cf13b02bffff,893cf17658fffff,6
893cf13b1cbffff,893cf13b20fffff,6
893cf139497ffff,893cf10cb47ffff,6
893cf13b02bffff,893cf17656bffff,6
893cf13b063ffff,893cf176583ffff,6
893cf13b543ffff,893cf13b26fffff,6
893cf13b02fffff,893cf139443ffff,6
893cf13948fffff,893cf10cba7ffff,6
893cf13944fffff,893cf10ca57ffff,6
893cf10cbcbffff,893cf13944fffff,6
893cf10dd37ffff,893cf17645bffff,6
893cf13b02bffff,893cf176513ffff,6
893cf10c9c7ffff,893cf10ca8bffff,6
893cf13b26fffff,893cf13969bffff,6
893cf17659bffff,893cf176e0bffff,6
893cf10cd77ffff,893cf139647ffff,6
893cf10ce17ffff,893cf10c933ffff,6
893cf139597ffff,893cf10e83bffff,6
893cf13948fffff,893cf10c973ffff,6
893cf10cbc3ffff,893cf10ce0bffff,6
893cf1760dbffff,893cf176bc7ffff,6
893cf176543ffff,893cf176367ffff,5
893cf176033ffff,893cf13961bffff,5
893cf13b383ffff,893cf10c937ffff,5
893cf1765c3ffff,893cf13b0b3ffff,5
893cf176543ffff,893cf176073ffff,5
893cf139287ffff,893cf13b20fffff,5
893cf13b383ffff,893cf10c9a7ffff,5
893cf105b13ffff,893cf13b10bffff,5
893cf10cb93ffff,893cf13941bffff,5
893cf10ccdbffff,893cf10ce63ffff,5
893cf1765c7ffff,893cf10c90fffff,5
893cf10cb2bffff,893cf13b267ffff,5
893cf17629bffff,893cf10c973ffff,5
893cf176543ffff,893cf13b257ffff,5
893cf13b2a3ffff,893cf176537ffff,5
893cf10cd93ffff,893cf139443ffff,5
893cf10cb4bffff,893cf176367ffff,5
893cf139643ffff,893cf176493ffff,5
893cf10ca47ffff,893cf10cb0fffff,5
893cf13b2cfffff,893cf10cd93ffff,5
893cf176547ffff,893cf13b077ffff,5
893cf13b6b3ffff,893cf13b2cfffff,5
893cf176547ffff,893cf13b20fffff,5
893cf176547ffff,893cf13b247ffff,5
893cf174cd7ffff,893cf10cb77ffff,5
893cf13b23bffff,893cf139673ffff,5
893cf13b2cfffff,893cf10ceabffff,5
893cf10cb2fffff,893cf10caafffff,5
893cf13b6b3ffff,893cf13b257ffff,5
893cf13b6bbffff,893cf10c973ffff,5
893cf1761d7ffff,893cf1768d7ffff,5
893cf10cbc7ffff,893cf10ca83ffff,5
893cf1765b3ffff,893cf13b253ffff,5
893cf10cd03ffff,893cf139443ffff,5
893cf10d92fffff,893cf1394dbffff,5
893cf10c1bbffff,893cf10c86fffff,5
893cf105823ffff,893cf13b1cbffff,5
893cf10ce3bffff,893cf10c90bffff,5
893cf13b6b3ffff,893cf13b02bffff,5
893cf13b6b3ffff,893cf1396b3ffff,5
893cf1760afffff,893cf176193ffff,5
893cf10ce73ffff,893cf10c91bffff,5
893cf10cbdbffff,893cf13b103ffff,5
893cf1396bbffff,893cf10c92bffff,5
893cf10d927ffff,893cf10cc47ffff,5
893cf10eb0fffff,893cf1394d3ffff,5
893cf1396c3ffff,893cf10caabffff,5
893cf13b2c3ffff,893cf10c90bffff,5
893cf10ca43ffff,893cf10c983ffff,5
893cf1765c3ffff,893cf1394d3ffff,5
893cf1765c3ffff,893cf1394cbffff,5
893cf10cc03ffff,893cf10c973ffff,5
893cf105b17ffff,893cf105b7bffff,5
893cf176547ffff,893cf10c9bbffff,5
893cf10ca43ffff,893cf13b02fffff,5
893cf13b2cfffff,893cf10ca27ffff,5
893cf1765b7ffff,893cf176367ffff,5
893cf13b383ffff,893cf105b63ffff,5
893cf10ccdbffff,893cf13b20fffff,5
893cf10e997ffff,893cf13b02bffff,5
893cf10cabbffff,893cf13b02bffff,5
893cf1765bbffff,893cf176417ffff,5
893cf13b26bffff,893cf10ea27ffff,5
893cf1765bbffff,893cf13b383ffff,5
893cf10cbc3ffff,893cf10ce6bffff,5
893cf1058abffff,893cf104e73ffff,5
893cf10ce37ffff,893cf139443ffff,5
893cf10e99bffff,893cf13b02bffff,5
893cf13b103ffff,893cf13b20bffff,5
893cf10e99bffff,893cf13b257ffff,5
893cf17609bffff,893cf10cbb7ffff,5
893cf176333ffff,893cf17656bffff,5
893cf1396d7ffff,893cf10c927ffff,5
893cf13b257ffff,893cf13b007ffff,5
893cf139647ffff,893cf13b063ffff,5
893cf139653ffff,893cf10ce0bffff,5
893cf10c867ffff,893cf1394d3ffff,5
893cf13b26fffff,893cf10cbdbffff,5
893cf1394d7ffff,893cf10eb27ffff,5
893cf10c867ffff,893cf139443ffff,5
893cf10ca2bffff,893cf10ea23ffff,5
893cf13948bffff,893cf13b2a3ffff,5
893cf10cbb7ffff,893cf139493ffff,5
893cf139647ffff,893cf13968bffff,5
893cf13b0b3ffff,893cf13b23bffff,5
893cf1396b3ffff,893cf176543ffff,5
893cf139653ffff,893cf1394d3ffff,5
893cf13b56fffff,893cf10c90fffff,5
893cf17651bffff,893cf139443ffff,5
893cf13b1cfffff,893cf13b20bffff,5
893cf10dd37ffff,893cf10c86fffff,5
893cf139653ffff,893cf13b257ffff,5
893cf13b0b3ffff,893cf13b2a3ffff,5
893cf17651bffff,893cf13b02bffff,5
893cf17651bffff,893cf13b263ffff,5
893cf10eb27ffff,893cf13b02bffff,5
893cf10ce33ffff,893cf10ca7bffff,5
893cf139487ffff,893cf10cb67ffff,5
893cf13b383ffff,893cf176583ffff,5
893cf10ce23ffff,893cf10cbb7ffff,5
893cf13b56fffff,893cf13b20bffff,5
893cf13b1cbffff,893cf10ca0bffff,5
893cf13b257ffff,893cf1394dbffff,5
893cf1058c7ffff,893cf13b0b3ffff,5
893cf13b243ffff,893cf10eb27ffff,5
893cf10cb1bffff,893cf176073ffff,5
893cf13b38bffff,893cf10caafffff,5
893cf10cb1bffff,893cf13b277ffff,5
893cf10cb23ffff,893cf139443ffff,5
893cf10ca27ffff,893cf13b02bffff,5
893cf176513ffff,893cf13b02bffff,5
893cf139217ffff,893cf10c9bbffff,5
893cf176073ffff,893cf176b27ffff,5
893cf10ca27ffff,893cf176087ffff,5
893cf139497ffff,893cf10c927ffff,5
893cf139497ffff,893cf10c93bffff,5
893cf13b21bffff,893cf13b6b3ffff,5
893cf10dd37ffff,893cf139443ffff,5
893cf1058bbffff,893cf13b02bffff,5
893cf1396d7ffff,893cf13b263ffff,5
893cf10e95bffff,893cf13b077ffff,5
893cf10ca27ffff,893cf1766a7ffff,5
893cf13948fffff,893cf17654bffff,5
893cf13964fffff,893cf1394dbffff,5
893cf13b257ffff,893cf1396abffff,5
893cf13948fffff,893cf13b20bffff,5
893cf10dd37ffff,893cf17658bffff,5
893cf10594fffff,893cf13944fffff,5
893cf10ca2bffff,893cf10c9bbffff,5
893cf105957ffff,893cf13b02bffff,5
893cf10cedbffff,893cf13b277ffff,5
893cf13b0b3ffff,893cf13b143ffff,5
893cf17651bffff,893cf10c937ffff,5
893cf176513ffff,893cf1764b3ffff,5
893cf1058afffff,893cf13b02fffff,5
893cf1059dbffff,893cf13b02bffff,5
893cf10d91bffff,893cf10cb57ffff,5
893cf105a4bffff,893cf13b02bffff,5
893cf10cacfffff,893cf1394dbffff,5
893cf10ce33ffff,893cf1396b3ffff,5
893cf1394d3ffff,893cf13b063ffff,5
893cf1765c7ffff,893cf176073ffff,5
893cf10e993ffff,893cf10c9d7ffff,5
893cf1765c7ffff,893cf13b277ffff,5
893cf1765c7ffff,893cf13b227ffff,5
893cf1765c7ffff,893cf13b20bffff,5
893cf13b20bffff,893cf10e94bffff,5
893cf17653bffff,893cf10cc7bffff,5
893cf13b2cbffff,893cf13b6b3ffff,5
893cf10ca2bffff,893cf13b547ffff,5
893cf13b26fffff,893cf105803ffff,5
893cf10cbc3ffff,893cf10c9d7ffff,5
893cf10ce03ffff,893cf13b267ffff,5
893cf10ca37ffff,893cf10c933ffff,5
893cf10cbc3ffff,893cf10ce3bffff,5
893cf1762b7ffff,893cf10cba3ffff,5
893cf13b23bffff,893cf176183ffff,5
893cf176033ffff,893cf10caafffff,5
893cf139647ffff,893cf10cb4bffff,5
893cf10cd93ffff,893cf13b23bffff,5
893cf10ca37ffff,893cf1396b3ffff,5
893cf10cd93ffff,893cf13b02bffff,5
893cf13b0cfffff,893cf13b1cfffff,5
893cf176543ffff,893cf1394dbffff,5
893cf1394d3ffff,893cf139257ffff,5
893cf1765c7ffff,893cf13b063ffff,5
893cf13b257ffff,893cf13b147ffff,5
893cf10c85bffff,893cf10ceafffff,5
893cf10c85bffff,893cf10cb53ffff,5
893cf10cbb7ffff,893cf176467ffff,5
893cf13b2a3ffff,893cf13b3b3ffff,5
893cf13b1c7ffff,893cf13b04fffff,5
893cf10ca2fffff,893cf10c82bffff,5
893cf176327ffff,893cf176583ffff,5
893cf1396cbffff,893cf13b263ffff,5
893cf13b227ffff,893cf105b83ffff,5
893cf13b2cbffff,893cf10e9c3ffff,5
893cf13b20bffff,893cf10eb03ffff,5
893cf139657ffff,893cf10c937ffff,5
893cf1396cbffff,893cf13b20bffff,5
893cf10cad7ffff,893cf176087ffff,5
893cf10c82fffff,893cf10c9bbffff,5
893cf10ca2fffff,893cf13b02bffff,5
893cf1059cbffff,893cf13b077ffff,5
893cf139627ffff,893cf10cbcfffff,5
893cf1765cbffff,893cf1760dbffff,5
893cf1059d3ffff,893cf13b037ffff,5
893cf13b383ffff,893cf13b20bffff,5
893cf1394d3ffff,893cf13b557ffff,5
893cf1394d3ffff,893cf13b543ffff,5
893cf17652fffff,893cf13941bffff,5
893cf10cad7ffff,893cf10c9abffff,5
893cf10ca33ffff,893cf10c8c7ffff,5
893cf13b1c3ffff,893cf13b257ffff,5
893cf13b257ffff,893cf176087ffff,5
893cf10c82fffff,893cf10cd4bffff,5
893cf10ccd7ffff,893cf10cab3ffff,5
893cf176087ffff,893cf10cbd7ffff,5
893cf10d9afffff,893cf10cecfffff,5
893cf1393cfffff,893cf114573ffff,5
893cf105b7bffff,893cf17607bffff,5
893cf10ca73ffff,893cf13967bffff,5
893cf13963bffff,893cf10ca2bffff,5
893cf105b7bffff,893cf176577ffff,5
893cf1394c7ffff,893cf105857ffff,5
893cf10cd5bffff,893cf139643ffff,5
893cf105b83ffff,893cf104e47ffff,5
893cf13b15bffff,893cf105b73ffff,5
893cf13b147ffff,893cf13941bffff,5
893cf13b687ffff,893cf13b247ffff,5
893cf10ce63ffff,893cf1396b3ffff,5
893cf176a37ffff,893cf17656bffff,5
893cf17656bffff,893cf10e973ffff,5
893cf10caafffff,893cf10ce63ffff,5
893cf10cbcfffff,893cf10ca63ffff,5
893cf139447ffff,893cf10c977ffff,5
893cf10ca97ffff,893cf10c927ffff,5
893cf10ca97ffff,893cf10c96bffff,5
893cf17656bffff,893cf176a8bffff,5
893cf13b14bffff,893cf105b83ffff,5
893cf17656bffff,893cf1763b7ffff,5
893cf10cdd7ffff,893cf13b20bffff,5
893cf10ca7bffff,893cf10c973ffff,5
893cf139413ffff,893cf10c973ffff,5
893cf1394c7ffff,893cf10c997ffff,5
893cf13b147ffff,893cf13b3cbffff,5
893cf13b147ffff,893cf13b267ffff,5
893cf10ca97ffff,893cf13b20fffff,5
893cf13b653ffff,893cf13b02bffff,5
893cf17658bffff,893cf139443ffff,5
893cf10cbd3ffff,893cf10c91bffff,5
893cf105b7bffff,893cf10ce77ffff,5
893cf10cd67ffff,893cf176063ffff,5
893cf10caa7ffff,893cf10cc47ffff,5
893cf10e9cfffff,893cf10c9d7ffff,5
893cf13b15bffff,893cf17654bffff,5
893cf10cbcbffff,893cf17607bffff,5
893cf10d963ffff,893cf10c9d7ffff,5
893cf10ce2bffff,893cf10c927ffff,5
893cf1396abffff,893cf1394dbffff,5
893cf176567ffff,893cf10ce8bffff,5
893cf1392dbffff,893cf13b263ffff,5
893cf10ca73ffff,893cf10cb2bffff,5
893cf105b7bffff,893cf13904bffff,5
893cf1394c3ffff,893cf1396cbffff,5
893cf13b643ffff,893cf13b02bffff,5
893cf10586fffff,893cf139443ffff,5
893cf10cb9bffff,893cf13b2cfffff,5
893cf13b2abffff,893cf139597ffff,5
893cf10caa3ffff,893cf10ccd7ffff,5
893cf1396abffff,893cf10c973ffff,5
893cf1396abffff,893cf10c977ffff,5
893cf1396abffff,893cf10ca67ffff,5
893cf13944bffff,893cf10cbcbffff,5
893cf10ea67ffff,893cf10ea23ffff,5
893cf1396abffff,893cf10caafffff,5
893cf13b35bffff,893cf10c973ffff,5
893cf1396abffff,893cf10cb1bffff,5
893cf176183ffff,893cf1769c3ffff,5
893cf105b7bffff,893cf13b04fffff,5
893cf105b7bffff,893cf13b043ffff,5
893cf139633ffff,893cf13b26fffff,5
893cf176187ffff,893cf10c9c7ffff,5
893cf105b7bffff,893cf13b067ffff,5
893cf10ca83ffff,893cf13b02bffff,5
893cf176583ffff,893cf13b207ffff,5
893cf10ca8bffff,893cf17607bffff,5
893cf13969bffff,893cf13b257ffff,5
893cf10cbcfffff,893cf17607bffff,5
893cf139413ffff,893cf1765c7ffff,5
893cf176153ffff,893cf10ca97ffff,5
893cf10d987ffff,893cf10eb2bffff,5
893cf10ea27ffff,893cf10cbdbffff,5
893cf105b93ffff,893cf13b253ffff,5
893cf10ca8bffff,893cf139687ffff,5
893cf10ca8bffff,893cf1394cbffff,5
893cf105bd7ffff,893cf1390cbffff,5
893cf1394c7ffff,893cf13b557ffff,5
893cf139417ffff,893cf13b20bffff,5
893cf105b87ffff,893cf13b02bffff,5
893cf13941bffff,893cf10ca8bffff,5
893cf10ce57ffff,893cf10cb57ffff,5
893cf13941bffff,893cf10cbcfffff,5
893cf13941bffff,893cf10c9d7ffff,5
893cf13941bffff,893cf10c93bffff,5
893cf17657bffff,893cf13928fffff,5
893cf13b153ffff,893cf10c973ffff,5
893cf139417ffff,893cf13b20fffff,5
893cf139637ffff,893cf13b02bffff,5
893cf10ce4fffff,893cf176473ffff,5
893cf13969bffff,893cf10c9bbffff,5
893cf10c86fffff,893cf13b243ffff,5
893cf13b153ffff,893cf13b0b3ffff,5
893cf13b153ffff,893cf13b20fffff,5
893cf13968fffff,893cf13b257ffff,5
893cf10ca8bffff,893cf13941bffff,5
893cf10e90fffff,893cf10c927ffff,5
893cf10cbcfffff,893cf1764d7ffff,5
893cf176587ffff,893cf13b02bffff,5
893cf1394c7ffff,893cf10cd6fffff,5
893cf105b8bffff,893cf10ca8bffff,5
893cf105b8bffff,893cf105d23ffff,5
893cf1396a3ffff,893cf10c91bffff,5
893cf105d2fffff,893cf105827ffff,5
893cf10ca83ffff,893cf1394dbffff,5
893cf1396a3ffff,893cf10c977ffff,5
893cf105d43ffff,893cf105b73ffff,5
893cf176587ffff,893cf1764a3ffff,5
893cf105867ffff,893cf13b02bffff,5
893cf13b157ffff,893cf13b22bffff,5
893cf10ca7bffff,893cf139443ffff,5
893cf10cb43ffff,893cf10cebbffff,5
893cf105b87ffff,893cf13b383ffff,5
893cf1396a3ffff,893cf10c973ffff,5
893cf139637ffff,893cf10c973ffff,5
893cf13b157ffff,893cf105b73ffff,5
893cf10ea37ffff,893cf10ca13ffff,5
893cf105b8fffff,893cf10c973ffff,5
893cf1394cbffff,893cf10ce73ffff,5
893cf10ca83ffff,893cf10cd8bffff,5
893cf105b8bffff,893cf13b517ffff,5
893cf13b22bffff,893cf13b217ffff,5
893cf13b207ffff,893cf10c927ffff,5
893cf139413ffff,893cf13b20bffff,5
893cf13b157ffff,893cf10ca23ffff,5
893cf10cb47ffff,893cf10ca63ffff,5
893cf10ca8fffff,893cf13b02bffff,5
893cf176587ffff,893cf10c893ffff,5
893cf13968bffff,893cf13b26fffff,5
893cf10ce63ffff,893cf10c91bffff,5
893cf139413ffff,893cf13b23bffff,5
893cf1392bbffff,893cf13b2cfffff,5
893cf13962bffff,893cf13b043ffff,5
893cf1392bbffff,893cf176363ffff,5
893cf13b227ffff,893cf13b2c7ffff,5
893cf1396b3ffff,893cf139643ffff,5
893cf1396b3ffff,893cf1394dbffff,5
893cf10ca57ffff,893cf176417ffff,5
893cf13944fffff,893cf13b25bffff,5
893cf105b73ffff,893cf139483ffff,5
893cf105b73ffff,893cf1394dbffff,5
893cf10ce03ffff,893cf10c983ffff,5
893cf13944fffff,893cf13b0b3ffff,5
893cf176553ffff,893cf13b20fffff,5
893cf1394cfffff,893cf13b557ffff,5
893cf105b73ffff,893cf13b027ffff,5
893cf176567ffff,893cf10cb4bffff,5
893cf13b227ffff,893cf1760bbffff,5
893cf176597ffff,893cf139637ffff,5
893cf13967bffff,893cf13b02bffff,5
893cf176597ffff,893cf13b27bffff,5
893cf10e9c3ffff,893cf13b077ffff,5
893cf1392c7ffff,893cf10cb1bffff,5
893cf139643ffff,893cf10c947ffff,5
893cf176067ffff,893cf139443ffff,5
893cf1760b7ffff,893cf13b22fffff,5
893cf1394cfffff,893cf13b27bffff,5
893cf105b73ffff,893cf13b077ffff,5
893cf10cd0bffff,893cf1394d3ffff,5
893cf105b73ffff,893cf13b02bffff,5
893cf13b20bffff,893cf10caafffff,5
893cf10ca63ffff,893cf10c91bffff,5
893cf10ce6fffff,893cf139443ffff,5
893cf17659bffff,893cf10595bffff,5
893cf10ca53ffff,893cf10c92bffff,5
893cf13b2cfffff,893cf1394dbffff,5
893cf1396b3ffff,893cf17649bffff,5
893cf139627ffff,893cf17651bffff,5
893cf1392a7ffff,893cf17600fffff,5
893cf10ce73ffff,893cf10c80fffff,5
893cf139453ffff,893cf10cb73ffff,5
893cf10c1afffff,893cf10cacbffff,5
893cf13b20bffff,893cf10cbdbffff,5
893cf139627ffff,893cf1765c7ffff,5
893cf10cbdbffff,893cf13b02bffff,5
893cf139453ffff,893cf10c9bbffff,5
893cf10caafffff,893cf176553ffff,5
893cf1765a7ffff,893cf13b02bffff,5
893cf13b2cfffff,893cf1396b3ffff,5
893cf10e943ffff,893cf13b20fffff,5
893cf139643ffff,893cf10ce73ffff,5
893cf13b173ffff,893cf13b267ffff,5
893cf13944fffff,893cf17600fffff,5
893cf13b273ffff,893cf13b02bffff,5
893cf10caafffff,893cf13945bffff,5
893cf10caafffff,893cf1394dbffff,5
893cf10caafffff,893cf139617ffff,5
893cf1392b3ffff,893cf13b257ffff,5
893cf13944fffff,893cf1760afffff,5
893cf10caafffff,893cf13b267ffff,5
893cf10cdcbffff,893cf1394dbffff,5
893cf13944fffff,893cf176483ffff,5
893cf105b6fffff,893cf105807ffff,5
893cf13944fffff,893cf176543ffff,5
893cf13b613ffff,893cf13b23bffff,5
893cf10c1a3ffff,893cf13b037ffff,5
893cf13b26fffff,893cf176367ffff,5
893cf176197ffff,893cf10ca27ffff,5
893cf1392d3ffff,893cf10caafffff,5
893cf10cd13ffff,893cf13b02bffff,5
893cf13b35bffff,893cf13b253ffff,5
893cf10cdd3ffff,893cf10c91bffff,5
893cf176193ffff,893cf139447ffff,5
893cf1392d7ffff,893cf10c947ffff,5
893cf105b7bffff,893cf105e5bffff,5
893cf10ca67ffff,893cf17600bffff,5
893cf10cbd7ffff,893cf13b02bffff,5
893cf10ea6fffff,893cf10caafffff,5
893cf13944fffff,893cf10ca27ffff,5
893cf13944fffff,893cf10ca23ffff,5
893cf13b23bffff,893cf10588bffff,5
893cf105b7bffff,893cf10c9cbffff,5
893cf1761c3ffff,893cf13944fffff,5
893cf139633ffff,893cf13b02bffff,5
893cf105e5bffff,893cf13b02bffff,5
893cf105b7bffff,893cf10ce07ffff,5
893cf10e9cbffff,893cf13b02bffff,5
893cf176567ffff,893cf10caafffff,5
893cf10ca67ffff,893cf176bcbffff,5
893cf10e91bffff,893cf13b253ffff,5
893cf10ea6bffff,893cf1766bbffff,5
893cf176567ffff,893cf10ca27ffff,5
893cf105b7bffff,893cf10cc47ffff,5
893cf105873ffff,893cf13b61bffff,5
893cf13944fffff,893cf10c977ffff,5
893cf1768d7ffff,893cf17656bffff,5
893cf13b267ffff,893cf13969bffff,5
893cf10d9bbffff,893cf10cbc7ffff,5
893cf13944fffff,893cf10ca1bffff,5
893cf176567ffff,893cf10ca2bffff,5
893cf13963bffff,893cf1765c7ffff,5
893cf10ce2bffff,893cf10cb1bffff,5
893cf139633ffff,893cf10c977ffff,5
893cf10cd6fffff,893cf10cb1bffff,5
893cf13944fffff,893cf10cd27ffff,5
893cf13b20bffff,893cf10ca2bffff,5
893cf13b227ffff,893cf176333ffff,5
893cf13b363ffff,893cf10c947ffff,5
893cf10ce3bffff,893cf13b02bffff,5
893cf1760bbffff,893cf10cbcfffff,5
893cf10e92fffff,893cf13b02bffff,5
893cf176557ffff,893cf10cb43ffff,5
893cf1396b3ffff,893cf10c977ffff,5
893cf176597ffff,893cf10cc47ffff,5
893cf10caabffff,893cf176087ffff,5
893cf13b20bffff,893cf10ca43ffff,5
893cf1396b3ffff,893cf10c947ffff,5
893cf10ca67ffff,893cf10cc47ffff,5
893cf10ca67ffff,893cf10cad7ffff,5
893cf13944fffff,893cf10cacfffff,5
893cf13b227ffff,893cf17650bffff,5
893cf176063ffff,893cf1396afffff,5
893cf1396afffff,893cf13b007ffff,5
893cf105b7bffff,893cf1058b3ffff,5
893cf10cbdbffff,893cf10cc47ffff,5
893cf10cbdbffff,893cf10c973ffff,5
893cf13944fffff,893cf10cb2bffff,5
893cf10cba3ffff,893cf10c98bffff,5
893cf1392cbffff,893cf13b02bffff,5
893cf10ce3bffff,893cf13b25bffff,5
893cf10ce6fffff,893cf10c86fffff,5
893cf13944fffff,893cf10cbc7ffff,5
893cf10eaabffff,893cf10cc63ffff,5
893cf1768d7ffff,893cf10c973ffff,5
893cf10c9cbffff,893cf1765cbffff,5
