Pickup Area,"Popular Pickup Lat,Lon",Destination,"Popular Destination Lat, Lon",OSRM_distance_km_car,OSRM_distance_km_bike,diff_car,diff_bike,pickup_hex8,destination_hex8,pickup_hex8_lat,pickup_hex8_lon,destination_hex8_lat,destination_hex8_lon
Airport Railway Station,"23.85187216330197, 90.40808625149042",Ansarbagh,"23.757823773705237, 90.43551384618688",11.98,12.2,,,883cf105b7fffff,883cf13963fffff,23.84896931531486,90.4091931192449,23.759277903753738,90.43214766813277
Airport Railway Station,"23.85187216330197, 90.40808625149042",Arambagh,"23.731760422431627, 90.41892331465192",14.76,14.76,,,883cf105b7fffff,883cf17657fffff,23.84896931531486,90.4091931192449,23.72993788598881,90.42067468476998
Airport Railway Station,"23.85187216330197, 90.40808625149042",Ashkuna Haji Camp,"23.850536914491794, 90.41196425630297",0.56,0.56,,,883cf105b7fffff,883cf105b7fffff,23.84896931531486,90.4091931192449,23.84896931531486,90.4091931192449
Airport Railway Station,"23.85187216330197, 90.40808625149042",Azad Mosque (Dhanmondi),"23.723457876062444, 90.38910539637354",17.44,17.44,,,883cf105b7fffff,883cf17645fffff,23.84896931531486,90.4091931192449,23.72353046472506,90.38673741136634
Airport Railway Station,"23.85187216330197, 90.40808625149042",Azampur,"23.867843070567336, 90.40013983176523",2.4,2.4,,,883cf105b7fffff,883cf105b9fffff,23.84896931531486,90.4091931192449,23.86405178703082,90.40058395653175
Airport Railway Station,"23.85187216330197, 90.40808625149042",Badda,"23.780568079273614, 90.42649619466724",8.49,8.49,,,883cf105b7fffff,883cf13941fffff,23.84896931531486,90.4091931192449,23.781636627099605,90.42880080426934
Airport Railway Station,"23.85187216330197, 90.40808625149042",Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",15.16,15.16,,,883cf105b7fffff,883cf17655fffff,23.84896931531486,90.4091931192449,23.730224356130343,90.41111421491782
Airport Railway Station,"23.85187216330197, 90.40808625149042",Baldha Garden,"23.716916774125067, 90.41941883725221",17.45,16.87,,,883cf105b7fffff,883cf17603fffff,23.84896931531486,90.4091931192449,23.71512179069552,90.41971922487646
Airport Railway Station,"23.85187216330197, 90.40808625149042",Banani SuperMarket,"23.79350541605234, 90.40689722271105",8.73,8.73,,,883cf105b7fffff,883cf13b25fffff,23.84896931531486,90.4091931192449,23.78975453851014,90.40537278031883
Airport Railway Station,"23.85187216330197, 90.40808625149042",Banani Block J,"23.796668895469587, 90.40603147773179",8.52,8.52,,,883cf105b7fffff,883cf13b21fffff,23.84896931531486,90.4091931192449,23.797015608806994,90.41063144219831
Airport Railway Station,"23.85187216330197, 90.40808625149042",Banani DOHS,"23.792950646497655, 90.39896914281933",9.72,9.72,,,883cf105b7fffff,883cf10cd3fffff,23.84896931531486,90.4091931192449,23.790038981477807,90.39581083253796
Airport Railway Station,"23.85187216330197, 90.40808625149042",Banasree Block F,"23.760662289525275, 90.43894806423826",11.84,11.84,,,883cf105b7fffff,883cf13905fffff,23.84896931531486,90.4091931192449,23.758990652719046,90.44170971287978
Airport Railway Station,"23.85187216330197, 90.40808625149042",Bangabazar,"23.72371785638331, 90.4058524372524",17.11,17.11,,,883cf105b7fffff,883cf17609fffff,23.84896931531486,90.4091931192449,23.722959705217495,90.40585672411808
Airport Railway Station,"23.85187216330197, 90.40808625149042",Bangla College,"23.784715054761264, 90.35250376609038",15.87,15.87,,,883cf105b7fffff,883cf10ccdfffff,23.84896931531486,90.4091931192449,23.783908216362455,90.35230951112833
Airport Railway Station,"23.85187216330197, 90.40808625149042",Baridhara DOHS,"23.813084105710036, 90.4129734607382",7.44,7.44,,,883cf105b7fffff,883cf13b05fffff,23.84896931531486,90.4091931192449,23.811821256108267,90.41158668263425
Airport Railway Station,"23.85187216330197, 90.40808625149042",Basabo,"23.74201426029004, 90.42840780452333",14.89,14.89,,,883cf105b7fffff,883cf1392dfffff,23.84896931531486,90.4091931192449,23.744465281698748,90.43119150118909
Airport Railway Station,"23.85187216330197, 90.40808625149042",Bashundhara Block A,"23.811377299032795, 90.42833436467546",5.77,5.77,,,883cf105b7fffff,883cf13b39fffff,23.84896931531486,90.4091931192449,23.811250597369582,90.43071322327505
Airport Railway Station,"23.85187216330197, 90.40808625149042",Bashundhara Block D,"23.815210726954167, 90.43302101821708",6.32,6.32,,,883cf105b7fffff,883cf13b15fffff,23.84896931531486,90.4091931192449,23.818509947651417,90.43597332650423
Airport Railway Station,"23.85187216330197, 90.40808625149042",Bashundhara Block G,"23.825185513881646, 90.43336989142703",8.02,8.02,,,883cf105b7fffff,883cf13b1dfffff,23.84896931531486,90.4091931192449,23.82605481057853,90.43166958137904
Airport Railway Station,"23.85187216330197, 90.40808625149042",Bashundhara Block H,"23.825616759705525, 90.43910577635016",7.35,7.35,,,883cf105b7fffff,883cf13b11fffff,23.84896931531486,90.4091931192449,23.82576878905326,90.44123377866191
Airport Railway Station,"23.85187216330197, 90.40808625149042",Bashundhara Block L,"23.820766766555288, 90.44883331554995",7.29,7.29,,,883cf105b7fffff,883cf13b17fffff,23.84896931531486,90.4091931192449,23.818223523141288,90.4455374080548
Airport Railway Station,"23.85187216330197, 90.40808625149042",Bashundhara City Mall,"23.75121557936337, 90.39070746794054",13.88,13.88,,,883cf105b7fffff,883cf10cbdfffff,23.84896931531486,90.4091931192449,23.753157519825887,90.3886449653357
Airport Railway Station,"23.85187216330197, 90.40808625149042",Bashundhara Gate,"23.811875111391196, 90.4214912547236",6.31,6.31,,,883cf105b7fffff,883cf13b07fffff,23.84896931531486,90.4091931192449,23.811536226315752,90.42114981356382
Airport Railway Station,"23.85187216330197, 90.40808625149042",BNS,"23.871046444820042, 90.40003507958563",2.88,2.88,,,883cf105b7fffff,883cf10583fffff,23.84896931531486,90.4091931192449,23.871591946988044,90.39627913509784
Airport Railway Station,"23.85187216330197, 90.40808625149042",Bosila,"23.755536214623834, 90.3561451998845",16.19,16.19,,,883cf105b7fffff,883cf10ce7fffff,23.84896931531486,90.4091931192449,23.754007926576694,90.3599650460391
Airport Railway Station,"23.85187216330197, 90.40808625149042",Brac University,"23.773372892644524, 90.42482029492592",11.39,11.39,,,883cf105b7fffff,883cf13945fffff,23.84896931531486,90.4091931192449,23.774375128911405,90.42354165830746
Airport Railway Station,"23.85187216330197, 90.40808625149042",BUET,"23.726717170489835, 90.39263491266497",16.78,16.78,,,883cf105b7fffff,883cf17641fffff,23.84896931531486,90.4091931192449,23.730795504536186,90.39199411325372
Airport Railway Station,"23.85187216330197, 90.40808625149042",Chandni Chawk Market,"23.733968595123564, 90.38483127181993",16.1,16.1,,,883cf105b7fffff,883cf1764dfffff,23.84896931531486,90.4091931192449,23.731080182872354,90.38243448248184
Airport Railway Station,"23.85187216330197, 90.40808625149042",Chowdhuripara,"23.753676744513747, 90.41950780332495",11.88,11.88,,,883cf105b7fffff,883cf13965fffff,23.84896931531486,90.4091931192449,23.752301733648824,90.41732740857326
Airport Railway Station,"23.85187216330197, 90.40808625149042",Dhaka College,"23.735731619622754, 90.38374921026826",16.69,16.69,,,883cf105b7fffff,883cf17649fffff,23.84896931531486,90.4091931192449,23.73834491222074,90.3876911389497
Airport Railway Station,"23.85187216330197, 90.40808625149042",Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",16.7,16.7,,,883cf105b7fffff,883cf17647fffff,23.84896931531486,90.4091931192449,23.72324538351322,90.39629692775954
Airport Railway Station,"23.85187216330197, 90.40808625149042",Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",14.73,14.73,,,883cf105b7fffff,883cf10cabfffff,23.84896931531486,90.4091931192449,23.753441586408567,90.37908471110562
Airport Railway Station,"23.85187216330197, 90.40808625149042",Dhanmondi  Road 13A,"23.749643437271462, 90.36993975614091",15.97,15.97,,,883cf105b7fffff,883cf10ca9fffff,23.84896931531486,90.4091931192449,23.753725055313378,90.36952473783344
Airport Railway Station,"23.85187216330197, 90.40808625149042",Dhanmondi Lake,"23.747590981285224, 90.37807190540613",16.74,16.74,,,883cf105b7fffff,883cf10ca1fffff,23.84896931531486,90.4091931192449,23.74617747845789,90.37382814567574
Airport Railway Station,"23.85187216330197, 90.40808625149042",Dhanmondi Road 2,"23.739141333933283, 90.38122386493468",15.88,15.88,,,883cf105b7fffff,883cf10ca7fffff,23.84896931531486,90.4091931192449,23.738629187547115,90.37813139390511
Airport Railway Station,"23.85187216330197, 90.40808625149042",Dhanmondi Road 5,"23.742494162158316, 90.38167325780455",15.67,15.67,,,883cf105b7fffff,883cf10ca3fffff,23.84896931531486,90.4091931192449,23.745893606275327,90.3833880048871
Airport Railway Station,"23.85187216330197, 90.40808625149042",Donia,"23.70373276674018, 90.44888702333212",20.31,20.36,,,883cf105b7fffff,883cf176e5fffff,23.84896931531486,90.4091931192449,23.69943962046722,90.44744388958887
Airport Railway Station,"23.85187216330197, 90.40808625149042",East Rampura,"23.760466063044532, 90.42019006001247",10.93,10.93,,,883cf105b7fffff,883cf13961fffff,23.84896931531486,90.4091931192449,23.759564556746252,90.42258590147063
Airport Railway Station,"23.85187216330197, 90.40808625149042",East West University,"23.768805486749752, 90.42546167958218",9.88,9.88,,,883cf105b7fffff,883cf1396bfffff,23.84896931531486,90.4091931192449,23.766826873327872,90.42784474333793
Airport Railway Station,"23.85187216330197, 90.40808625149042",ECB chattar,"23.824355833272744, 90.39334294663293",7.32,7.32,,,883cf105b7fffff,883cf13b45fffff,23.84896931531486,90.4091931192449,23.827192901817835,90.39341557982407
Airport Railway Station,"23.85187216330197, 90.40808625149042",New Eskaton,"23.74718832521819, 90.39926359648726",15.35,15.35,,,883cf105b7fffff,883cf10cb7fffff,23.84896931531486,90.4091931192449,23.745324069285534,90.4025085649191
Airport Railway Station,"23.85187216330197, 90.40808625149042",Gabtoli,"23.78375365953661, 90.34394491819548",16.99,16.99,,,883cf105b7fffff,883cf10c1bfffff,23.84896931531486,90.4091931192449,23.784189472584718,90.3427493651436
Airport Railway Station,"23.85187216330197, 90.40808625149042",Gandaria,"23.702360538127046, 90.42634796579934",19.34,19.71,,,883cf105b7fffff,883cf17631fffff,23.84896931531486,90.4091931192449,23.7000163753168,90.42832359447829
Airport Railway Station,"23.85187216330197, 90.40808625149042",Golapbagh,"23.718521712715287, 90.42874810241406",18.34,18.34,,,883cf105b7fffff,883cf17615fffff,23.84896931531486,90.4091931192449,23.71483451582931,90.42927946437668
Airport Railway Station,"23.85187216330197, 90.40808625149042",Gulshan 1,"23.782041809012444, 90.41583890444907",9.8,9.8,,,883cf105b7fffff,883cf1394dfffff,23.84896931531486,90.4091931192449,23.781922670213095,90.41923841308095
Airport Railway Station,"23.85187216330197, 90.40808625149042",Hatirjheel,"23.76902204182111, 90.42262363725398",11.48,11.48,,,883cf105b7fffff,883cf13969fffff,23.84896931531486,90.4091931192449,23.767113123665496,90.41828286133763
Airport Railway Station,"23.85187216330197, 90.40808625149042",Ibrahimpur,"23.79430766996591, 90.38366581364772",11.78,11.26,,,883cf105b7fffff,883cf10cd9fffff,23.84896931531486,90.4091931192449,23.797867727728008,90.38194525537764
Airport Railway Station,"23.85187216330197, 90.40808625149042",International Convention City Bashundhara,"23.827936177940952, 90.42690580868668",9.43,9.43,,,883cf105b7fffff,883cf13b0bfffff,23.84896931531486,90.4091931192449,23.826340232581625,90.42210566233307
Airport Railway Station,"23.85187216330197, 90.40808625149042",Ittefaq Mor,"23.721547707395114, 90.42111636584217",16.31,16.31,,,883cf105b7fffff,883cf1761dfffff,23.84896931531486,90.4091931192449,23.722386557230866,90.42497715465107
Airport Railway Station,"23.85187216330197, 90.40808625149042",Japan Garden City,"23.764672297272995, 90.35849825973594",15.27,15.27,,,883cf105b7fffff,883cf10ce1fffff,23.84896931531486,90.4091931192449,23.76155438552596,90.35566136491687
Airport Railway Station,"23.85187216330197, 90.40808625149042",Jatrabari,"23.711063418981738, 90.43385801072442",18.59,18.36,,,883cf105b7fffff,883cf1763bfffff,23.84896931531486,90.4091931192449,23.707281762076278,90.43358161390722
Airport Railway Station,"23.85187216330197, 90.40808625149042",Joar Shahara,"23.816926903931567, 90.41893947305115",7.5,7.59,,,883cf105b7fffff,883cf13b01fffff,23.84896931531486,90.4091931192449,23.819080998586212,90.41684599788942
Airport Railway Station,"23.85187216330197, 90.40808625149042",Kakrail,"23.7387925105459, 90.40645995663675",14.44,14.48,,,883cf105b7fffff,883cf1765dfffff,23.84896931531486,90.4091931192449,23.737774569388762,90.40681146990367
Airport Railway Station,"23.85187216330197, 90.40808625149042",Kallyanpur,"23.782258253681352, 90.35961198040336",15.78,15.8,,,883cf105b7fffff,883cf10cc1fffff,23.84896931531486,90.4091931192449,23.783626361906393,90.36186993958377
Airport Railway Station,"23.85187216330197, 90.40808625149042",Kalshi,"23.823541313441375, 90.37015398606336",10.07,10.07,,,883cf105b7fffff,883cf10e95fffff,23.84896931531486,90.4091931192449,23.820498138773115,90.36903256848696
Airport Railway Station,"23.85187216330197, 90.40808625149042",Kamalapur,"23.733821343489772, 90.42606349885396",14.48,14.48,,,883cf105b7fffff,883cf17653fffff,23.84896931531486,90.4091931192449,23.737201836744653,90.42593291854362
Airport Railway Station,"23.85187216330197, 90.40808625149042",Karwan Bazar,"23.75238303755729, 90.39412694572513",13.31,13.31,,,883cf105b7fffff,883cf10cb1fffff,23.84896931531486,90.4091931192449,23.75287285552909,90.39820550000373
Airport Railway Station,"23.85187216330197, 90.40808625149042",Kazipara,"23.80025882562028, 90.37172893669218",12.46,12.46,,,883cf105b7fffff,883cf10eb7fffff,23.84896931531486,90.4091931192449,23.79815056996742,90.37238375418475
Airport Railway Station,"23.85187216330197, 90.40808625149042",Khilkhet,"23.831595302049916, 90.42442916348189",3.58,3.58,,,883cf105b7fffff,883cf13b57fffff,23.84896931531486,90.4091931192449,23.833598957724824,90.42736567591133
Airport Railway Station,"23.85187216330197, 90.40808625149042",Kochukhet,"23.793829172704154, 90.3899307599325",11.2,10.96,,,883cf105b7fffff,883cf10cdbfffff,23.84896931531486,90.4091931192449,23.79758428681234,90.39150703745771
Airport Railway Station,"23.85187216330197, 90.40808625149042",Le Meridian,"23.836505783720128, 90.41820316827958",7.78,7.78,,,883cf105b7fffff,883cf13b55fffff,23.84896931531486,90.4091931192449,23.833883976460818,90.41780164148742
Airport Railway Station,"23.85187216330197, 90.40808625149042",Linked Road,"23.74588618408847, 90.39368209492494",14.23,14.23,,,883cf105b7fffff,883cf10cb5fffff,23.84896931531486,90.4091931192449,23.745609136563264,90.39294814480823
Airport Railway Station,"23.85187216330197, 90.40808625149042",Madani Avenue,"23.796522119458537, 90.41892630380953",7.74,7.74,,,883cf105b7fffff,883cf13b23fffff,23.84896931531486,90.4091931192449,23.796730371644948,90.42019406381806
Airport Railway Station,"23.85187216330197, 90.40808625149042",Malibagh,"23.748206666885658, 90.41264211577844",12.31,12.31,,,883cf105b7fffff,883cf17659fffff,23.84896931531486,90.4091931192449,23.74503840440612,90.41206926469967
Airport Railway Station,"23.85187216330197, 90.40808625149042",Mirpur 1,"23.799924575462516, 90.35540223205751",13.34,13.34,,,883cf105b7fffff,883cf10ea3fffff,23.84896931531486,90.4091931192449,23.798714458563694,90.35326159654097
Airport Railway Station,"23.85187216330197, 90.40808625149042",Mirpur 10,"23.80719467382045, 90.36908602159754",11.66,11.66,,,883cf105b7fffff,883cf10eb1fffff,23.84896931531486,90.4091931192449,23.805694352489212,90.36807957086397
Airport Railway Station,"23.85187216330197, 90.40808625149042",Mirpur 12,"23.82880505133161, 90.36427498908792",10.89,10.89,,,883cf105b7fffff,883cf10e9dfffff,23.84896931531486,90.4091931192449,23.828040176655854,90.3647280201902
Airport Railway Station,"23.85187216330197, 90.40808625149042",Mirpur 13,"23.81020599380865, 90.37763021591611",10.84,10.84,,,883cf105b7fffff,883cf10ebbfffff,23.84896931531486,90.4091931192449,23.812955384464225,90.37333695714358
Airport Railway Station,"23.85187216330197, 90.40808625149042",Mirpur 2,"23.807688826153495, 90.35653333865862",12.54,12.54,,,883cf105b7fffff,883cf10ebdfffff,23.84896931531486,90.4091931192449,23.805976192171585,90.3585182372632
Airport Railway Station,"23.85187216330197, 90.40808625149042",Mirpur 6,"23.813477192366605, 90.3627958992709",11.32,11.32,,,883cf105b7fffff,883cf10eb9fffff,23.84896931531486,90.4091931192449,23.813237419031424,90.3637752279297
Airport Railway Station,"23.85187216330197, 90.40808625149042",Mirpur DOHS,"23.836393407300772, 90.36762887451556",11.17,11.17,,,883cf105b7fffff,883cf10e99fffff,23.84896931531486,90.4091931192449,23.83530007634864,90.36998566487178
Airport Railway Station,"23.85187216330197, 90.40808625149042",Moghbazar,"23.749429419450692, 90.40863148744401",14.66,14.66,,,883cf105b7fffff,883cf10cb3fffff,23.84896931531486,90.4091931192449,23.75258759348207,90.40776631458965
Airport Railway Station,"23.85187216330197, 90.40808625149042",Mohakhali,"23.777854677596434, 90.40604839490996",10.9,10.9,,,883cf105b7fffff,883cf10c91fffff,23.84896931531486,90.4091931192449,23.774946225704827,90.40441794294416
Airport Railway Station,"23.85187216330197, 90.40808625149042",Mohakhali DOHS,"23.78278751597978, 90.39544927255388",12.14,12.14,,,883cf105b7fffff,883cf10c99fffff,23.84896931531486,90.4091931192449,23.782492961011723,90.40011446771334
Airport Railway Station,"23.85187216330197, 90.40808625149042",Mohammadpur,"23.7663733521534, 90.35838993349377",15.46,15.46,,,883cf105b7fffff,883cf10cebfffff,23.84896931531486,90.4091931192449,23.768818065694155,90.36091744346868
Airport Railway Station,"23.85187216330197, 90.40808625149042",Monipuripara,"23.761551705506246, 90.38597592588681",12.86,12.89,,,883cf105b7fffff,883cf10c87fffff,23.84896931531486,90.4091931192449,23.760705189009908,90.38434162607795
Airport Railway Station,"23.85187216330197, 90.40808625149042",Nakhalpara,"23.770702222003415, 90.39587895540527",11.13,11.13,,,883cf105b7fffff,883cf10c95fffff,23.84896931531486,90.4091931192449,23.76768382991121,90.39915993441795
Airport Railway Station,"23.85187216330197, 90.40808625149042",Narinda,"23.710683127844753, 90.4205271484302",18.0,18.0,,,883cf105b7fffff,883cf17639fffff,23.84896931531486,90.4091931192449,23.707569439103068,90.42402148974176
Airport Railway Station,"23.85187216330197, 90.40808625149042",National Parliament House,"23.781019112967787, 90.37248560043007",15.07,15.07,,,883cf105b7fffff,883cf10cc3fffff,23.84896931531486,90.4091931192449,23.78334390917981,90.37143064998999
Airport Railway Station,"23.85187216330197, 90.40808625149042",Naya Paltan,"23.73459027801036, 90.41371487931436",14.89,14.89,,,883cf105b7fffff,883cf17651fffff,23.84896931531486,90.4091931192449,23.737488501811153,90.41637205477298
Airport Railway Station,"23.85187216330197, 90.40808625149042",Niketan,"23.773793555853857, 90.41078375783205",11.06,11.06,,,883cf105b7fffff,883cf10c93fffff,23.84896931531486,90.4091931192449,23.774660976459952,90.41397966107493
Airport Railway Station,"23.85187216330197, 90.40808625149042",Noor jahan Road,"23.760621916497936, 90.36176280206402",15.56,15.06,,,883cf105b7fffff,883cf10ce3fffff,23.84896931531486,90.4091931192449,23.761271917822455,90.36522117041785
Airport Railway Station,"23.85187216330197, 90.40808625149042",Nurer Chala,"23.79698754317488, 90.43246902253573",7.88,7.88,,,883cf105b7fffff,883cf13b35fffff,23.84896931531486,90.4091931192449,23.796444535661955,90.42975696424344
Airport Railway Station,"23.85187216330197, 90.40808625149042",Paikpara,"23.788177611156954, 90.35952730098612",15.35,15.35,,,883cf105b7fffff,883cf10cc9fffff,23.84896931531486,90.4091931192449,23.79117076806809,90.35756584780277
Airport Railway Station,"23.85187216330197, 90.40808625149042",Rayer bazar,"23.743521887504897, 90.36167622278728",17.35,17.35,,,883cf105b7fffff,883cf10cadfffff,23.84896931531486,90.4091931192449,23.746460753147243,90.36426856769404
Airport Railway Station,"23.85187216330197, 90.40808625149042",Shahidbagh,"23.742568085752026, 90.42000928276717",13.73,13.76,,,883cf105b7fffff,883cf1765bfffff,23.84896931531486,90.4091931192449,23.744752141889105,90.42163024362975
Airport Railway Station,"23.85187216330197, 90.40808625149042",Shahjadpur,"23.791699886032266, 90.42491413547074",7.15,7.15,,,883cf105b7fffff,883cf13949fffff,23.84896931531486,90.4091931192449,23.789183856737147,90.42449751415508
Airport Railway Station,"23.85187216330197, 90.40808625149042",Sher-e-Bangla Agricultural University,"23.771809817829016, 90.37501155074635",14.57,14.57,,,883cf105b7fffff,883cf10c89fffff,23.84896931531486,90.4091931192449,23.775798383977737,90.37573446836544
Airport Railway Station,"23.85187216330197, 90.40808625149042",Shishu Hospital,"23.774720021541565, 90.3696989138121",16.88,16.88,,,883cf105b7fffff,883cf10cc7fffff,23.84896931531486,90.4091931192449,23.77608124036896,90.36617387184424
Airport Railway Station,"23.85187216330197, 90.40808625149042",Tejgaon Industrial Area,"23.760019431424492, 90.39129990553859",12.64,12.64,,,883cf105b7fffff,883cf10cb9fffff,23.84896931531486,90.4091931192449,23.76042092782806,90.39390227519722
Airport Railway Station,"23.85187216330197, 90.40808625149042",UIU,"23.798010494541813, 90.44969926609087",9.33,9.33,,,883cf105b7fffff,883cf13959fffff,23.84896931531486,90.4091931192449,23.795871067089926,90.44888359942854
Airport Railway Station,"23.85187216330197, 90.40808625149042",Uttara 10,"23.884070392009892, 90.38850341801871",5.52,5.52,,,883cf105b7fffff,883cf105d5fffff,23.84896931531486,90.4091931192449,23.88667011365449,90.38766901227378
Airport Railway Station,"23.85187216330197, 90.40808625149042",Uttara 11,"23.876169717607542, 90.38720611542203",4.69,4.69,,,883cf105b7fffff,883cf10581fffff,23.84896931531486,90.4091931192449,23.871874347009527,90.38671480562255
Airport Railway Station,"23.85187216330197, 90.40808625149042",Uttara 12,"23.871433256654242, 90.38108824654972",4.74,4.74,,,883cf105b7fffff,883cf1058dfffff,23.84896931531486,90.4091931192449,23.87215614669325,90.37715075691627
Airport Railway Station,"23.85187216330197, 90.40808625149042",Uttara 18,"23.855123330036513, 90.35777437647893",9.49,9.49,,,883cf105b7fffff,883cf105e5fffff,23.84896931531486,90.4091931192449,23.85792094992267,90.35707092500134
Airport Railway Station,"23.85187216330197, 90.40808625149042",Uttara 5,"23.864761239707796, 90.38997472577391",3.03,3.03,,,883cf105b7fffff,883cf10587fffff,23.84896931531486,90.4091931192449,23.86433459113515,90.39101974165585
Airport Railway Station,"23.85187216330197, 90.40808625149042",Uttara 6,"23.87139236941201, 90.40429178390336",3.66,3.66,,,883cf105b7fffff,883cf10595fffff,23.84896931531486,90.4091931192449,23.871308946592208,90.40584374482147
Airport Railway Station,"23.85187216330197, 90.40808625149042",Uttara 8,"23.87642523160438, 90.4027025919781",3.57,3.57,,,883cf105b7fffff,883cf1059dfffff,23.84896931531486,90.4091931192449,23.878848792964828,90.40153887813072
Airport Railway Station,"23.85187216330197, 90.40808625149042",Vasantek,"23.807074919411175, 90.38923645387413",9.69,9.69,,,883cf105b7fffff,883cf13b65fffff,23.84896931531486,90.4091931192449,23.8051288767248,90.38720308251226
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Ansarbagh,"23.757823773705237, 90.43551384618688",8.76,8.98,,,883cf13b03fffff,883cf13963fffff,23.81879577278778,90.42640952294214,23.759277903753738,90.43214766813277
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Arambagh,"23.731760422431627, 90.41892331465192",11.54,11.54,,,883cf13b03fffff,883cf17657fffff,23.81879577278778,90.42640952294214,23.72993788598881,90.42067468476998
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Armanitola,"23.716311404960187, 90.40133975433335",14.8,14.8,,,883cf13b03fffff,883cf1760dfffff,23.81879577278778,90.42640952294214,23.71569454944354,90.40059958242753
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Asad Gate,"23.76003967622698, 90.37302587587926",12.81,12.81,,,883cf13b03fffff,883cf10c85fffff,23.81879577278778,90.42640952294214,23.760988852329252,90.37478125764486
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Ashkuna Haji Camp,"23.850536914491794, 90.41196425630297",7.08,7.08,,,883cf13b03fffff,883cf105b7fffff,23.81879577278778,90.42640952294214,23.84896931531486,90.4091931192449
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Azad Mosque (Dhanmondi),"23.723457876062444, 90.38910539637354",15.92,15.92,,,883cf13b03fffff,883cf17645fffff,23.81879577278778,90.42640952294214,23.72353046472506,90.38673741136634
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Azampur,"23.867843070567336, 90.40013983176523",7.7,7.7,,,883cf13b03fffff,883cf105b9fffff,23.81879577278778,90.42640952294214,23.86405178703082,90.40058395653175
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Babubazar,"23.714359664356653, 90.39458752348794",14.37,14.52,,,883cf13b03fffff,883cf1766bfffff,23.81879577278778,90.42640952294214,23.715980033396846,90.39104018051889
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Badda,"23.780568079273614, 90.42649619466724",5.27,5.27,,,883cf13b03fffff,883cf13941fffff,23.81879577278778,90.42640952294214,23.781636627099605,90.42880080426934
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",11.94,11.94,,,883cf13b03fffff,883cf17655fffff,23.81879577278778,90.42640952294214,23.730224356130343,90.41111421491782
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Baldha Garden,"23.716916774125067, 90.41941883725221",14.23,13.65,,,883cf13b03fffff,883cf17603fffff,23.81879577278778,90.42640952294214,23.71512179069552,90.41971922487646
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Banani SuperMarket,"23.79350541605234, 90.40689722271105",5.43,5.43,,,883cf13b03fffff,883cf13b25fffff,23.81879577278778,90.42640952294214,23.78975453851014,90.40537278031883
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Banani Block J,"23.796668895469587, 90.40603147773179",7.0,7.0,,,883cf13b03fffff,883cf13b21fffff,23.81879577278778,90.42640952294214,23.797015608806994,90.41063144219831
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Banani DOHS,"23.792950646497655, 90.39896914281933",8.21,8.21,,,883cf13b03fffff,883cf10cd3fffff,23.81879577278778,90.42640952294214,23.790038981477807,90.39581083253796
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Banasree Block F,"23.760662289525275, 90.43894806423826",8.62,8.62,,,883cf13b03fffff,883cf13905fffff,23.81879577278778,90.42640952294214,23.758990652719046,90.44170971287978
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Bangabazar,"23.72371785638331, 90.4058524372524",12.66,12.66,,,883cf13b03fffff,883cf17609fffff,23.81879577278778,90.42640952294214,23.722959705217495,90.40585672411808
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Bangla College,"23.784715054761264, 90.35250376609038",14.35,14.35,,,883cf13b03fffff,883cf10ccdfffff,23.81879577278778,90.42640952294214,23.783908216362455,90.35230951112833
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Baridhara DOHS,"23.813084105710036, 90.4129734607382",5.93,5.93,,,883cf13b03fffff,883cf13b05fffff,23.81879577278778,90.42640952294214,23.811821256108267,90.41158668263425
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Basabo,"23.74201426029004, 90.42840780452333",11.67,11.67,,,883cf13b03fffff,883cf1392dfffff,23.81879577278778,90.42640952294214,23.744465281698748,90.43119150118909
AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",Bashundhara Block C,"23.81949603415762, 90.42738524683234",0.17,0.17,,,883cf13b03fffff,883cf13b03fffff,23.81879577278778,90.42640952294214,23.81879577278778,90.42640952294214
